complex_name,protein_path,ligand_description,protein_sequence
Active_31_IC50_0_12uM,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Active_31_IC50_0_12uM.sdf,
Besifloxacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Besifloxacin.sdf,
Iodinated_glycerol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Iodinated_glycerol.sdf,
Sulodexide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sulodexide.sdf,
Ciclesonide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ciclesonide.sdf,
Spectinomycin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Spectinomycin.sdf,
Diosmin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Diosmin.sdf,
ZINC000000008906,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000008906.sdf,
Rocuronium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Rocuronium.sdf,
Haem_arginate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Haem_arginate.sdf,
ZINC000000001342,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001342.sdf,
Methsuximide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Methsuximide.sdf,
Secalciferol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Secalciferol.sdf,
ZINC000000000078,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000078.sdf,
Betain_anhydrous,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Betain_anhydrous.sdf,
Zinc_hyaluronate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Zinc_hyaluronate.sdf,
Isoxyl,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Isoxyl.sdf,
Fluconazole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fluconazole.sdf,
99mTc_tetrofosmin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/99mTc_tetrofosmin.sdf,
Triclofos_Sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Triclofos_Sodium.sdf,
Maralixibat,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Maralixibat.sdf,
ZINC000000000989,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000989.sdf,
Hydrocortisone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Hydrocortisone.sdf,
Carbinoxamine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Carbinoxamine.sdf,
Empagliflozin_linagliptin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Empagliflozin_linagliptin.sdf,
ZINC000000008037,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000008037.sdf,
Cefodizime_sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefodizime_sodium.sdf,
Carvedilol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Carvedilol.sdf,
Alclometasone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Alclometasone.sdf,
Acetaminophen,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Acetaminophen.sdf,
Dithranol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dithranol.sdf,
ZINC000000001536,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001536.sdf,
Valacyclovir_Hydrochloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Valacyclovir_Hydrochloride.sdf,
Spironolactone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Spironolactone.sdf,
Varenicline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Varenicline.sdf,
Hydrocortamate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Hydrocortamate.sdf,
Indecainide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Indecainide.sdf,
Intedanib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Intedanib.sdf,
Dimercaprol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dimercaprol.sdf,
Ticlopidine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ticlopidine.sdf,
ZINC000000003722,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003722.sdf,
Arglabin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Arglabin.sdf,
Iptacopan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Iptacopan.sdf,
ZINC000000002910,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002910.sdf,
Neoandrographolide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Neoandrographolide.sdf,
Aminolevulinic_Acid_Hydrochloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Aminolevulinic_Acid_Hydrochloride.sdf,
Mirtazapine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Mirtazapine.sdf,
Saquinavir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Saquinavir.sdf,
Vecuronium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Vecuronium.sdf,
Plecanatide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Plecanatide.sdf,
ALCURONIUM,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ALCURONIUM.sdf,
Docarpamine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Docarpamine.sdf,
Abacavir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Abacavir.sdf,
HTF_919,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/HTF_919.sdf,
Insulin_degludec,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Insulin_degludec.sdf,
Iodohippurate_Sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Iodohippurate_Sodium.sdf,
ZINC000000002121,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002121.sdf,
Polymyxin_B_Sulfate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Polymyxin_B_Sulfate.sdf,
Erlotinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Erlotinib.sdf,
Naltrexone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Naltrexone.sdf,
Lovastatin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lovastatin.sdf,
Calcium_Chloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Calcium_Chloride.sdf,
Fludeoxyglucose_F_18,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fludeoxyglucose_F_18.sdf,
ZINC000000006014,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000006014.sdf,
ZINC000000005954,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000005954.sdf,
Disopyramide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Disopyramide.sdf,
Egualen_sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Egualen_sodium.sdf,
Nirogacestat,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nirogacestat.sdf,
Celecoxib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Celecoxib.sdf,
Boric_acid,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Boric_acid.sdf,
ZINC000000000704,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000704.sdf,
Orlistat,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Orlistat.sdf,
Celiprolol_hcl,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Celiprolol_hcl.sdf,
Norethindrone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Norethindrone.sdf,
Chloral_hydrate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Chloral_hydrate.sdf,
Liranaftate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Liranaftate.sdf,
Etidronate_Disodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Etidronate_Disodium.sdf,
Sorbitol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sorbitol.sdf,
Cefpirome_sulfate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefpirome_sulfate.sdf,
ZINC000000006909,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000006909.sdf,
ZINC000000006929,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000006929.sdf,
Cefalotin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefalotin.sdf,
Umbralisib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Umbralisib.sdf,
Latanoprost,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Latanoprost.sdf,
Riluzole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Riluzole.sdf,
Pyridoxal_Phosphate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pyridoxal_Phosphate.sdf,
Isoflurane,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Isoflurane.sdf,
Oestradiol_valerate_and_dienogest,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Oestradiol_valerate_and_dienogest.sdf,
ZINC000000001591,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001591.sdf,
Vismodegib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Vismodegib.sdf,
Isovanillin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Isovanillin.sdf,
Active_54_Kd_837nM_IC50_NA_,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Active_54_Kd_837nM_IC50_NA_.sdf,
BETRIXABAN,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/BETRIXABAN.sdf,
Dopexamine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dopexamine.sdf,
Somatrem,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Somatrem.sdf,
Erythrityl_Tetranitrate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Erythrityl_Tetranitrate.sdf,
Eptaplatin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Eptaplatin.sdf,
Streptozocin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Streptozocin.sdf,
Motexafin_gadolinium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Motexafin_gadolinium.sdf,
ZINC000000001569,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001569.sdf,
Trilaciclib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trilaciclib.sdf,
14C_urea,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/14C_urea.sdf,
Grepafloxacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Grepafloxacin.sdf,
Dextromethorphan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dextromethorphan.sdf,
ZINC000000002913,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002913.sdf,
Abametapir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Abametapir.sdf,
Metaproterenol_Sulfate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Metaproterenol_Sulfate.sdf,
Active_58_Kd_159nM_IC50_NA_,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Active_58_Kd_159nM_IC50_NA_.sdf,
Flumethasone_Pivalate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Flumethasone_Pivalate.sdf,
Fludarabine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fludarabine.sdf,
Vindesine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Vindesine.sdf,
Apomorphine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Apomorphine.sdf,
Vorinostat,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Vorinostat.sdf,
Ciclopirox,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ciclopirox.sdf,
Rosuvastatin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Rosuvastatin.sdf,
Leucovorin_Calcium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Leucovorin_Calcium.sdf,
Piperacetazine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Piperacetazine.sdf,
Tropicamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tropicamide.sdf,
Travoprost,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Travoprost.sdf,
Esomeprazole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Esomeprazole.sdf,
L_Proline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/L_Proline.sdf,
Eliglustat_tartrate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Eliglustat_tartrate.sdf,
Citric_acid__magnesium_oxide__sodium_picosulfate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Citric_acid__magnesium_oxide__sodium_picosulfate.sdf,
Phenazopyridine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Phenazopyridine.sdf,
Glipizide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Glipizide.sdf,
Perhexiline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Perhexiline.sdf,
Active_64_Kd_194nM_IC50_NA_,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Active_64_Kd_194nM_IC50_NA_.sdf,
Lisinopril,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lisinopril.sdf,
Melevodopa,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Melevodopa.sdf,
Almogran,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Almogran.sdf,
UFT,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/UFT.sdf,
Cefotiam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefotiam.sdf,
Ingenol_mebutate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ingenol_mebutate.sdf,
Trimegestone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trimegestone.sdf,
Sodium_thiosulfate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sodium_thiosulfate.sdf,
Rasagiline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Rasagiline.sdf,
Methacholine_Chloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Methacholine_Chloride.sdf,
Alvimopan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Alvimopan.sdf,
Nicardipine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nicardipine.sdf,
Active_32_IC50_0_10uM,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Active_32_IC50_0_10uM.sdf,
Balofloxacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Balofloxacin.sdf,
Propyphenazone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Propyphenazone.sdf,
Lorazepam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lorazepam.sdf,
Dofetilide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dofetilide.sdf,
Sparfloxacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sparfloxacin.sdf,
Nifurzide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nifurzide.sdf,
Dexpanthenol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dexpanthenol.sdf,
ZINC000000005807,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000005807.sdf,
Phenindione,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Phenindione.sdf,
Griseofulvin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Griseofulvin.sdf,
Ketamine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ketamine.sdf,
Ubrogepant,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ubrogepant.sdf,
Betamethasone_butyrate_propion,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Betamethasone_butyrate_propion.sdf,
ZINC000000003826,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003826.sdf,
Technetium_Tc_99m_Oxidronate_Kit,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Technetium_Tc_99m_Oxidronate_Kit.sdf,
ZINC000000007697,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000007697.sdf,
Clonazepam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Clonazepam.sdf,
Active_67_Kd_85nM_IC50_NA_,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Active_67_Kd_85nM_IC50_NA_.sdf,
Ketotifen,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ketotifen.sdf,
Sotalol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sotalol.sdf,
Revolade_Promacta,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Revolade_Promacta.sdf,
Idebenone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Idebenone.sdf,
Bepridil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bepridil.sdf,
Delapril,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Delapril.sdf,
Fomepizole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fomepizole.sdf,
ZINC000000002197,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002197.sdf,
ZINC000000008114,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000008114.sdf,
Colesevelam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Colesevelam.sdf,
Rivastigmine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Rivastigmine.sdf,
Olopatadine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Olopatadine.sdf,
Perflubron,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Perflubron.sdf,
Flutropium_bromide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Flutropium_bromide.sdf,
Osilodrostat,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Osilodrostat.sdf,
Nilotinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nilotinib.sdf,
Doxacurium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Doxacurium.sdf,
Timolol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Timolol.sdf,
Neocarzinostatin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Neocarzinostatin.sdf,
Prasterone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Prasterone.sdf,
Cimetropium_bromide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cimetropium_bromide.sdf,
ZINC000000003741,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003741.sdf,
Aminocaproic_Acid,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Aminocaproic_Acid.sdf,
Flurbiprofen,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Flurbiprofen.sdf,
Artemisinin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Artemisinin.sdf,
Atogepant,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Atogepant.sdf,
Acetohexamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Acetohexamide.sdf,
ARRY_162,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ARRY_162.sdf,
Febarbamate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Febarbamate.sdf,
ZINC000000001876,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001876.sdf,
Lurbinectedin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lurbinectedin.sdf,
Pentoxifylline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pentoxifylline.sdf,
Bevantolol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bevantolol.sdf,
Metixene,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Metixene.sdf,
Cantharidin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cantharidin.sdf,
Nelarabine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nelarabine.sdf,
ZINC000000002845,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002845.sdf,
ZINC000000005088,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000005088.sdf,
Calcium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Calcium.sdf,
Prinomastat,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Prinomastat.sdf,
Selenomethionine_Se_75,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Selenomethionine_Se_75.sdf,
Heptabarbital,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Heptabarbital.sdf,
Asasantin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Asasantin.sdf,
OctreoScan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/OctreoScan.sdf,
Fluocinolone_Acetonide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fluocinolone_Acetonide.sdf,
Cabozantinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cabozantinib.sdf,
ZINC000000001856,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001856.sdf,
Paroxetine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Paroxetine.sdf,
Edetate_disodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Edetate_disodium.sdf,
Penicillin_G_Benzathine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Penicillin_G_Benzathine.sdf,
Leuprolide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Leuprolide.sdf,
Fenoterol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fenoterol.sdf,
Befunolol_hci,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Befunolol_hci.sdf,
Thioridazine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Thioridazine.sdf,
Cefdinir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefdinir.sdf,
Cisplatin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cisplatin.sdf,
Alendronate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Alendronate.sdf,
Alitretinoin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Alitretinoin.sdf,
Bazedoxifene,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bazedoxifene.sdf,
Procaine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Procaine.sdf,
Polythiazide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Polythiazide.sdf,
Echovist,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Echovist.sdf,
Chondroitin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Chondroitin.sdf,
Inactive_18_NoActivity,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Inactive_18_NoActivity.sdf,
Proglumetacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Proglumetacin.sdf,
Chlormerodrin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Chlormerodrin.sdf,
ZINC000000004467,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000004467.sdf,
Lmw_heparin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lmw_heparin.sdf,
Methimazole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Methimazole.sdf,
Alectinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Alectinib.sdf,
Glycine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Glycine.sdf,
ZINC000000001935,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001935.sdf,
Ketobemidone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ketobemidone.sdf,
ZINC000000001553,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001553.sdf,
Pilsicainide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pilsicainide.sdf,
Cefoxitin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefoxitin.sdf,
Fentanyl,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fentanyl.sdf,
Trimethaphan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trimethaphan.sdf,
Amodiaquine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Amodiaquine.sdf,
TRYPAN_BLUE,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/TRYPAN_BLUE.sdf,
ZINC000000003788,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003788.sdf,
Vortioxetine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Vortioxetine.sdf,
Fructose,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fructose.sdf,
Potassium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Potassium.sdf,
Lorlatinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lorlatinib.sdf,
Betaine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Betaine.sdf,
Nadrolone_phenylpropionate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nadrolone_phenylpropionate.sdf,
Dimethyl_Sulfoxide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dimethyl_Sulfoxide.sdf,
Alpelisib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Alpelisib.sdf,
Uracil_mustard,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Uracil_mustard.sdf,
Aminoglutethimide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Aminoglutethimide.sdf,
Lucanthone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lucanthone.sdf,
Cefaclor,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefaclor.sdf,
Pentamycin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pentamycin.sdf,
Ticarcillin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ticarcillin.sdf,
Flumazenil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Flumazenil.sdf,
Ketoprofen,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ketoprofen.sdf,
Tezacaftor_and_ivacaftor,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tezacaftor_and_ivacaftor.sdf,
